Date,Adj Close,Close,High,Low,Open,Volume
2025-01-02,161.8425750732422,163.8699951171875,166.7100067138672,162.8300018310547,164.47000122070312,4164600
2025-01-03,167.9560089111328,170.05999755859375,170.4199981689453,164.77000427246094,165.3800048828125,5719800
2025-01-06,175.28421020507812,177.47999572753906,180.3800048828125,174.86000061035156,174.97999572753906,8475500
2025-01-07,175.62001037597656,177.82000732421875,181.83999633789062,176.39999389648438,180.07000732421875,7332100
2025-01-08,174.80029296875,176.99000549316406,178.1699981689453,174.83999633789062,177.75,4581700
2025-01-10,169.52633666992188,171.64999389648438,174.72000122070312,169.50999450683594,174.72000122070312,6325300
2025-01-13,168.7461395263672,170.86000061035156,171.61000061035156,167.72999572753906,169.10000610351562,5465800
2025-01-14,171.5015869140625,173.64999389648438,173.6999969482422,170.32000732421875,171.86000061035156,3842100
2025-01-15,176.173095703125,178.3800048828125,179.50999450683594,175.8800048828125,176.75,5908600
2025-01-16,184.1728515625,186.47999572753906,191.7100067138672,183.00999450683594,185.8000030517578,10825400
2025-01-17,189.67396545410156,192.0500030517578,193.16000366210938,188.7899932861328,193.0,8115100
2025-01-21,190.48379516601562,192.8699951171875,195.22000122070312,190.82000732421875,194.74000549316406,7959100
2025-01-22,193.09112548828125,195.50999450683594,200.5500030517578,195.3300018310547,196.8300018310547,7288600
2025-01-23,188.34063720703125,190.6999969482422,191.1999969482422,187.7899932861328,190.1300048828125,6307300
2025-01-24,184.4395294189453,186.75,191.27999877929688,185.61000061035156,190.88999938964844,6088400
2025-01-27,172.4102020263672,174.57000732421875,179.55999755859375,170.4199981689453,179.5500030517578,12150200
2025-01-28,170.7115020751953,172.85000610351562,174.8300018310547,170.0,173.75,7360500
2025-01-29,173.11141967773438,175.27999877929688,180.2100067138672,173.77999877929688,180.0,5679900
2025-01-30,179.47177124023438,181.72000122070312,183.27000427246094,177.4600067138672,179.39999389648438,6013800
2025-01-31,178.1186981201172,180.35000610351562,186.44000244140625,180.05999755859375,182.58999633789062,5898400
2025-02-03,176.58790588378906,178.8000030517578,180.25,174.24000549316406,175.32000732421875,5321300
2025-02-04,176.350830078125,178.55999755859375,179.3000030517578,175.4499969482422,175.47000122070312,4687100
2025-02-05,178.43475341796875,180.6699981689453,181.00999450683594,175.27999877929688,176.72999572753906,3958500
2025-02-06,180.53839111328125,182.8000030517578,183.0800018310547,178.55999755859375,179.61000061035156,4479100
2025-02-07,177.7730255126953,180.0,183.5399932861328,178.72999572753906,183.13999938964844,4992000
2025-02-10,181.3877716064453,183.66000366210938,184.02999877929688,181.4199981689453,182.86000061035156,5744100
2025-02-11,180.93345642089844,183.1999969482422,183.5800018310547,181.08999633789062,181.8000030517578,3913300
2025-02-12,178.65203857421875,180.88999938964844,181.52999877929688,178.2899932861328,179.4199981689453,6640800
