Date,Adj Close,Close,High,Low,Open,Volume
2025-01-02,88.6729965209961,88.6729965209961,89.85800170898438,87.69999694824219,89.55000305175781,23123000.0
2025-01-03,88.1050033569336,88.1050033569336,89.88300323486328,87.98899841308594,89.31300354003906,29673000.0
2025-01-06,88.17900085449219,88.17900085449219,89.28299713134766,87.16899871826172,88.8759994506836,34577000.0
2025-01-07,87.91899871826172,87.91899871826172,88.80000305175781,86.91100311279297,87.93800354003906,26498000.0
2025-01-08,87.5,87.5,88.62200164794922,87.30000305175781,88.0,23479000.0
2025-01-10,83.76899719238281,83.76899719238281,86.64099884033203,83.44000244140625,86.63999938964844,48033000.0
2025-01-13,84.02899932861328,84.02899932861328,84.70700073242188,82.91400146484375,83.15299987792969,30245000.0
2025-01-14,82.83999633789062,82.83999633789062,84.48899841308594,82.35199737548828,84.31999969482422,30377000.0
2025-01-15,84.82599639892578,84.82599639892578,85.08399963378906,83.04100036621094,83.64399719238281,31814000.0
2025-01-16,84.23699951171875,84.23699951171875,86.89800262451172,84.2020034790039,86.09600067138672,40285000.0
2025-01-17,85.80999755859375,85.80999755859375,86.5,85.21299743652344,85.97899627685547,36176000.0
2025-01-21,86.96800231933594,86.96800231933594,91.63999938964844,85.4749984741211,86.35299682617188,98514000.0
2025-01-22,95.39900207519533,95.39900207519533,99.9000015258789,95.07599639892578,99.8030014038086,142732000.0
2025-01-23,98.48600006103516,98.48600006103516,98.5,95.38999938964844,95.78099822998048,77521000.0
2025-01-24,97.75900268554688,97.75900268554688,98.62799835205078,96.76799774169922,98.44100189208984,45504000.0
2025-01-27,97.18900299072266,97.18900299072266,98.22699737548828,96.0260009765625,97.11000061035156,46342000.0
2025-01-28,97.18299865722656,97.18299865722656,97.79299926757812,95.7300033569336,96.6709976196289,34340000.0
2025-01-29,97.81500244140624,97.81500244140624,98.76399993896484,96.822998046875,98.0,29307000.0
2025-01-30,97.3239974975586,97.3239974975586,99.45899963378906,97.0009994506836,98.6750030517578,38678000.0
2025-01-31,97.6760025024414,97.6760025024414,99.02899932861328,97.4000015258789,97.4000015258789,36151000.0
2025-02-03,97.8939971923828,97.8939971923828,98.7689971923828,96.43800354003906,97.3000030517578,37242000.0
2025-02-04,99.48699951171876,99.48699951171876,100.8000030517578,97.85099792480467,98.0469970703125,60001000.0
2025-02-05,101.11100006103516,101.11100006103516,101.18299865722656,98.66799926757812,98.77300262451172,39934000.0
2025-02-06,101.56800079345705,101.56800079345705,101.63500213623048,100.26100158691406,100.78700256347656,31343000.0
2025-02-07,101.39299774169922,101.39299774169922,102.7760009765625,100.56700134277344,101.6999969482422,32129000.0
2025-02-10,102.76000213623048,102.76000213623048,103.28500366210938,101.58799743652344,102.30500030517578,32966000.0
2025-02-11,100.80799865722656,100.80799865722656,102.2689971923828,100.29499816894533,102.0790023803711,33318000.0
2025-02-12,102.7310028076172,102.7310028076172,102.77400207519533,99.83499908447266,100.54900360107422,33890000.0
2025-02-13,104.36900329589844,104.36900329589844,104.5989990234375,102.51000213623048,102.66300201416016,34761000.0
2025-02-14,105.86000061035156,105.86000061035156,106.4499969482422,104.16899871826172,104.49500274658205,31454000.0
2025-02-18,103.58499908447266,103.58499908447266,106.1999969482422,102.375,106.0,42293000.0
2025-02-19,104.33300018310548,104.33300018310548,104.5,102.45099639892578,103.51799774169922,26000000.0
2025-02-20,102.4540023803711,102.4540023803711,104.5,101.55899810791016,104.1999969482422,31118000.0
2025-02-21,100.31500244140624,100.31500244140624,103.23799896240234,99.93900299072266,102.94200134277344,37387000.0
2025-02-24,98.84700012207033,98.84700012207033,101.51699829101562,98.447998046875,100.8000030517578,44262000.0
2025-02-25,97.7239990234375,97.7239990234375,99.44000244140624,95.5,98.94000244140624,47383000.0
2025-02-26,99.00599670410156,99.00599670410156,100.08899688720705,97.69000244140624,97.76000213623048,33972000.0
2025-02-27,96.30699920654295,96.30699920654295,100.072998046875,96.18299865722656,99.5,37666000.0
2025-02-28,98.05599975585938,98.05599975585938,98.22699737548828,95.81700134277344,96.95600128173828,47174000.0
2025-03-03,97.37000274658205,97.37000274658205,99.49299621582033,96.4810028076172,98.3000030517578,39074000.0
2025-03-04,97.25800323486328,97.25800323486328,98.63099670410156,94.8209991455078,97.16100311279295,43928000.0
2025-03-05,99.09200286865234,99.09200286865234,99.55999755859376,96.947998046875,97.36199951171876,38079000.0
2025-03-06,90.63600158691406,90.63600158691406,97.36900329589844,89.9000015258789,97.29900360107422,78526000.0
2025-03-07,89.11100006103516,89.11100006103516,90.48899841308594,85.80699920654297,89.76399993896484,77375000.0
2025-03-10,86.66799926757812,86.66799926757812,88.12699890136719,85.44999694824219,87.50700378417969,69953000.0
2025-03-11,89.51000213623047,89.51000213623047,91.06800079345705,86.5999984741211,86.74099731445312,73989000.0
2025-03-12,91.96800231933594,91.96800231933594,92.71800231933594,90.0999984741211,91.45999908447266,68658000.0
2025-03-13,89.01699829101562,89.01699829101562,92.18900299072266,88.7509994506836,91.3000030517578,50017000.0
2025-03-14,91.8000030517578,91.8000030517578,91.96299743652344,90.0999984741211,90.14600372314452,52007000.0
2025-03-17,95.0019989013672,95.0019989013672,96.76300048828124,93.44200134277344,93.99500274658205,75431000.0
2025-03-18,92.9980010986328,92.9980010986328,94.8249969482422,91.62999725341795,94.0,60094000.0
2025-03-19,95.9489974975586,95.9489974975586,96.8000030517578,92.4000015258789,93.5770034790039,66624000.0
2025-03-20,95.08399963378906,95.08399963378906,96.6999969482422,94.5500030517578,95.0009994506836,44663000.0
2025-03-21,96.02899932861328,96.02899932861328,96.36499786376952,94.09500122070312,94.16400146484376,59054000.0
2025-03-24,97.1989974975586,97.1989974975586,97.6999969482422,95.15499877929688,96.96700286865234,46779000.0
2025-03-25,99.72799682617188,99.72799682617188,99.87000274658205,97.71099853515624,97.81800079345705,37822000.0
2025-03-26,97.06500244140624,97.06500244140624,99.6790008544922,96.63200378417967,99.38099670410156,35274000.0
2025-03-27,97.6719970703125,97.6719970703125,98.9000015258789,96.63700103759766,97.4219970703125,30472000.0
2025-03-28,93.38500213623048,93.38500213623048,97.4980010986328,92.9229965209961,97.1999969482422,44227000.0
2025-03-31,93.25299835205078,93.25299835205078,93.447998046875,90.05899810791016,92.0530014038086,46341000.0
2025-04-01,92.83799743652344,92.83799743652344,93.22899627685548,91.1500015258789,92.75,35200000.0
2025-04-02,93.552001953125,93.552001953125,94.95500183105467,91.61100006103516,92.3000030517578,32569000.0
2025-04-03,91.70500183105467,91.70500183105467,94.65899658203124,90.0469970703125,90.18000030517578,58646000.0
2025-04-04,85.58599853515625,85.58599853515625,90.66300201416016,85.38700103759766,89.6500015258789,67988000.0
2025-04-07,86.78299713134766,86.78299713134766,90.67400360107422,82.11000061035156,82.78500366210938,66568000.0
2025-04-08,87.04000091552734,87.04000091552734,92.24199676513672,85.7699966430664,91.24400329589844,56254000.0
2025-04-09,94.5469970703125,94.5469970703125,95.14299774169922,85.44000244140625,85.59300231933594,74980000.0
2025-04-10,92.11699676513672,92.11699676513672,94.1240005493164,89.4000015258789,93.19400024414062,51298000.0
2025-04-11,91.8290023803711,91.8290023803711,94.48600006103516,90.66799926757812,92.0,40736000.0
2025-04-14,93.12799835205078,93.12799835205078,94.89800262451172,91.9499969482422,93.2699966430664,40359000.0
2025-04-15,97.62799835205078,97.62799835205078,99.34500122070312,94.8000030517578,95.0,77120000.0
2025-04-16,96.16300201416016,96.16300201416016,98.12100219726562,94.91699981689452,97.62799835205078,60661000.0
2025-04-17,97.3030014038086,97.3030014038086,98.47000122070312,95.5999984741211,96.9000015258789,88937000.0
2025-04-21,98.79100036621094,98.79100036621094,101.9000015258789,97.30500030517578,98.44000244140624,97757000.0
2025-04-22,104.03399658203124,104.03399658203124,106.49700164794922,100.4520034790039,100.52999877929688,93689000.0
2025-04-23,104.95899963378906,104.95899963378906,106.125,103.1999969482422,104.72200012207033,64719000.0
2025-04-24,109.68699645996094,109.68699645996094,110.0999984741211,104.7020034790039,104.8000030517578,63819000.0
2025-04-25,110.15299987792967,110.15299987792967,110.68000030517578,109.0999984741211,109.7040023803711,39500000.0
2025-04-28,111.03800201416016,111.03800201416016,111.4000015258789,108.26200103759766,110.0,38311000.0
2025-04-29,112.56400299072266,112.56400299072266,112.78099822998048,109.5479965209961,110.39199829101562,37773000.0
2025-04-30,113.1719970703125,113.1719970703125,113.31999969482422,110.11100006103516,111.26499938964844,42667000.0
2025-05-01,113.34700012207033,113.34700012207033,114.24199676513672,111.18299865722656,112.2519989013672,34995000.0
2025-05-02,115.64900207519533,115.64900207519533,115.94400024414062,113.33200073242188,113.66600036621094,37743000.0
2025-05-05,113.40599822998048,113.40599822998048,114.4020004272461,110.70099639892578,111.4800033569336,56623000.0
2025-05-06,113.7689971923828,113.7689971923828,114.76599884033205,112.63999938964844,112.94300079345705,32567000.0
2025-05-07,115.54100036621094,115.54100036621094,116.4000015258789,113.8000030517578,113.91799926757812,43497000.0
2025-05-08,114.44300079345705,114.44300079345705,116.22899627685548,113.91999816894533,116.16200256347656,37609000.0
2025-05-09,114.02200317382812,114.02200317382812,115.0999984741211,113.3219985961914,114.70999908447266,25696000.0
2025-05-12,111.0,111.0,113.0,110.29299926757812,112.4260025024414,64791000.0
2025-05-13,113.84400177001952,113.84400177001952,114.78800201416016,110.62999725341795,111.4459991455078,39979000.0
2025-05-14,115.0989990234375,115.0989990234375,115.29000091552734,112.83999633789062,112.95999908447266,39101000.0
2025-05-15,117.7979965209961,117.7979965209961,118.77999877929688,114.76499938964844,114.77400207519533,44640000.0
2025-05-16,119.15299987792967,119.15299987792967,119.6500015258789,117.93900299072266,119.31400299072266,46984000.0
2025-05-19,119.16400146484376,119.16400146484376,119.16400146484376,117.1709976196289,117.35800170898438,28534000.0
2025-05-20,119.2020034790039,119.2020034790039,119.3000030517578,117.9020004272461,118.6790008544922,21331000.0
2025-05-21,119.46299743652344,119.46299743652344,121.12200164794922,118.6500015258789,118.6500015258789,29766000.0
2025-05-22,118.7969970703125,118.7969970703125,119.875,118.72100067138672,119.23999786376952,18616000.0
2025-05-23,118.53900146484376,118.53900146484376,119.1449966430664,117.94400024414062,118.4000015258789,21865000.0
2025-05-27,121.15699768066406,121.15699768066406,121.177001953125,119.30899810791016,119.53299713134766,29205000.0
2025-05-28,120.8550033569336,120.8550033569336,121.59100341796876,120.60199737548828,121.0270004272461,18559000.0
2025-05-29,118.48600006103516,118.48600006103516,120.9000015258789,117.62799835205078,120.8000030517578,33007000.0
2025-05-30,120.7229995727539,120.7229995727539,121.18099975585938,118.09300231933594,119.83300018310548,46968000.0
2025-06-02,121.89800262451172,121.89800262451172,121.94000244140624,119.625,120.12000274658205,22942000.0
2025-06-03,121.79399871826172,121.79399871826172,122.95700073242188,121.11799621582033,121.98699951171876,23638000.0
